,Run1_1pM Pb_E1,Run2_1pM Pb_E1,Run3_1pM Pb_E1,Run4_1pM Pb_E1,Run5_1pM Pb_E1,Run6_1pM Pb_E1,Run7_1pM Pb_E1,CQD1_1pM Pb_E1,CQD2_1pM Pb_E1,CQD3_1pM Pb_E1,CQD4_1pM Pb_E1,CQD5_1pM Pb_E1,CQD6_1pM Pb_E1,CQD7_1pM Pb_E1,Run1_5pM Pb_E1,Run2_5pM Pb_E1,Run3_5pM Pb_E1,Run4_5pM Pb_E1,Run5_5pM Pb_E1,Run6_5pM Pb_E1,Run7_5pM Pb_E1,CQD1_5pM Pb_E1,CQD2_5pM Pb_E1,CQD3_5pM Pb_E1,CQD4_5pM Pb_E1,CQD5_5pM Pb_E1,CQD6_5pM Pb_E1,CQD7_5pM Pb_E1,Run1_1pM Pb_E2,Run2_1pM Pb_E2,Run3_1pM Pb_E2,Run4_1pM Pb_E2,Run5_1pM Pb_E2,Run6_1pM Pb_E2,Run7_1pM Pb_E2,CQD1_1pM Pb_E2,CQD2_1pM Pb_E2,CQD3_1pM Pb_E2,CQD4_1pM Pb_E2,CQD5_1pM Pb_E2,CQD6_1pM Pb_E2,CQD7_1pM Pb_E2,Run1_5pM Pb_E2,Run2_5pM Pb_E2,Run3_5pM Pb_E2,Run4_5pM Pb_E2,Run5_5pM Pb_E2,Run6_5pM Pb_E2,Run7_5pM Pb_E2,CQD1_5pM Pb_E2,CQD2_5pM Pb_E2,CQD3_5pM Pb_E2,CQD4_5pM Pb_E2,CQD5_5pM Pb_E2,CQD6_5pM Pb_E2,CQD7_5pM Pb_E2,Run1_1pM Pb_E3,Run2_1pM Pb_E3,Run3_1pM Pb_E3,Run4_1pM Pb_E3,Run5_1pM Pb_E3,Run6_1pM Pb_E3,Run7_1pM Pb_E3,CQD1_1pM Pb_E3,CQD2_1pM Pb_E3,CQD3_1pM Pb_E3,CQD4_1pM Pb_E3,CQD5_1pM Pb_E3,CQD6_1pM Pb_E3,CQD7_1pM Pb_E3,Run1_5pM Pb_E3,Run2_5pM Pb_E3,Run3_5pM Pb_E3,Run4_5pM Pb_E3,Run5_5pM Pb_E3,Run6_5pM Pb_E3,Run7_5pM Pb_E3,CQD1_5pM Pb_E3,CQD2_5pM Pb_E3,CQD3_5pM Pb_E3,CQD4_5pM Pb_E3,CQD5_5pM Pb_E3,CQD6_5pM Pb_E3,CQD7_5pM Pb_E3,Run1_1pM Pb_E4,Run2_1pM Pb_E4,Run3_1pM Pb_E4,Run4_1pM Pb_E4,Run5_1pM Pb_E4,Run6_1pM Pb_E4,Run7_1pM Pb_E4,CQD1_1pM Pb_E4,CQD2_1pM Pb_E4,CQD3_1pM Pb_E4,CQD4_1pM Pb_E4,CQD5_1pM Pb_E4,CQD6_1pM Pb_E4,CQD7_1pM Pb_E4,Run1_5pM Pb_E4,Run2_5pM Pb_E4,Run3_5pM Pb_E4,Run4_5pM Pb_E4,Run5_5pM Pb_E4,Run6_5pM Pb_E4,Run7_5pM Pb_E4,CQD1_5pM Pb_E4,CQD2_5pM Pb_E4,CQD3_5pM Pb_E4,CQD4_5pM Pb_E4,CQD5_5pM Pb_E4,CQD6_5pM Pb_E4,CQD7_5pM Pb_E4,Run1_1pM Pb_E5,Run2_1pM Pb_E5,Run3_1pM Pb_E5,Run4_1pM Pb_E5,Run5_1pM Pb_E5,Run6_1pM Pb_E5,Run7_1pM Pb_E5,CQD1_1pM Pb_E5,CQD2_1pM Pb_E5,CQD3_1pM Pb_E5,CQD4_1pM Pb_E5,CQD5_1pM Pb_E5,CQD6_1pM Pb_E5,CQD7_1pM Pb_E5,Run1_5pM Pb_E5,Run2_5pM Pb_E5,Run3_5pM Pb_E5,Run4_5pM Pb_E5,Run5_5pM Pb_E5,Run6_5pM Pb_E5,Run7_5pM Pb_E5,CQD1_5pM Pb_E5,CQD2_5pM Pb_E5,CQD3_5pM Pb_E5,CQD4_5pM Pb_E5,CQD5_5pM Pb_E5,CQD6_5pM Pb_E5,CQD7_5pM Pb_E5
87,892.9049072,883.7088013,883.9025879,888.3323975,892.1707764,891.3401489,894.1879272,977.5103149,976.7366333,979.2375488,980.4587402,977.6483154,975.9968262,977.6298828,886.0865479,888.2087402,879.9949951,881.250061,886.4542236,888.9197998,890.8517456,967.3273315,965.1759644,964.8088379,963.529541,967.1876221,961.0516968,964.6296997,898.1348877,895.3961792,899.1494751,893.4502563,898.6932983,895.612915,893.0961914,979.9334106,981.1700439,978.9165649,974.8510132,976.2880859,981.498291,976.6565552,893.0979004,893.1825562,891.520752,896.8983765,891.8764648,894.2053833,890.9517212,981.934082,974.2301025,976.3707886,974.2590332,977.0335693,981.15271,982.8434448,899.3475952,895.6796875,897.6114502,897.3610229,898.7357788,891.9412842,893.4934082,977.6778564,978.6108398,978.8649902,978.6380005,976.1210938,983.218811,977.4832153,871.2164307,869.402832,862.6622314,867.1366577,864.0067749,865.7667236,865.5791626,952.1464233,950.0948486,950.5140381,958.7533569,948.2834473,950.3005371,956.0210571,882.6307373,890.9233398,884.6206665,886.9581299,886.9347534,887.411377,884.3527832,966.3076782,963.3562622,965.2576294,960.5894165,962.4414063,960.046814,962.2821655,855.2627563,856.9181519,856.6791382,857.5375977,851.8251953,852.937561,856.6748047,951.3307495,951.5905151,951.8759766,954.1642456,952.1948242,957.1437378,949.6184692,905.7944946,901.2781982,905.930481,904.6415405,904.5975342,905.4528809,902.1002197,984.8674927,981.9367065,983.1283569,981.3424072,978.7139282,980.3185425,978.9249878,870.4437866,871.6950684,867.930481,875.9066162,872.3198242,876.4577026,875.2594604,972.322998,976.2527466,974.4858398,974.8980103,971.6026611,975.0871582,974.3481445
88,885.6125488,887.9176636,882.5979004,889.9940796,885.3907471,888.5884399,881.9068604,975.6411743,971.9431763,976.8026123,972.416748,977.6075439,973.3082886,974.9095459,880.6884155,881.4956665,877.5497437,877.0209961,881.461792,885.2862549,891.9360962,961.3099976,966.7809448,965.0490112,963.1366577,966.7524414,965.6540527,963.3721313,892.8443604,888.2754517,894.7360229,893.6837158,892.8681641,889.4463501,893.7306519,973.583252,975.953186,977.8303223,972.1774292,979.6532593,979.0160522,976.8800659,891.2211914,888.1380005,889.5759277,886.3978882,883.7712402,887.7455444,887.390564,973.2822266,975.7775269,973.3756104,975.0328369,976.2058105,977.5136108,970.8537598,894.6812744,894.2145996,897.0855103,889.5878906,893.8432007,892.1032715,888.3911743,974.3359985,977.1936646,975.1425781,974.3498535,972.7474365,976.8649902,973.512146,863.9998779,864.5955811,864.7647095,861.0192871,859.677002,866.8280029,857.2828369,950.1231689,948.6224976,947.9382935,948.7183838,950.2805176,948.9764404,946.4879761,886.4968262,887.416748,885.7015381,887.2287598,885.137207,885.3753662,883.8258057,960.0161743,956.7483521,960.9160156,959.5681152,958.7333984,964.5600586,965.6245117,854.8239136,856.4981689,857.0338745,857.5633545,850.9504395,844.0274658,854.6808472,951.8261108,952.9073486,957.8834229,951.4112549,950.3363037,947.3668213,949.3030396,906.0611572,902.5455933,905.7635498,899.9460449,904.2243652,900.6278076,898.088562,979.0828247,977.8307495,977.6607056,979.6549072,972.3260498,979.8414307,977.7998657,867.5874023,867.2016602,867.623291,874.5609131,871.1303711,866.7498779,868.5512695,969.2528687,972.9729614,973.0333252,971.0755615,975.0502319,974.9075317,973.1439209
89,884.9567261,879.9801636,881.6826172,884.9051514,886.5118408,884.5293579,885.1484985,968.6207275,971.0384521,967.8706665,970.8083496,975.3925171,976.2579346,973.7597656,881.2879639,878.1124268,875.3780518,873.9783325,877.7772827,879.6890869,880.0372314,963.2462158,956.7166748,958.5147095,958.1426392,964.47052,958.8410034,957.7124023,892.1051636,888.7758789,890.7144775,889.8199463,890.5681152,893.3245239,886.7921753,968.7529907,971.7839966,971.8789673,967.2914429,974.4656982,968.6055298,973.9391479,894.7402344,882.9346924,890.4177246,886.281189,882.1263428,884.6507568,880.8088379,970.119812,979.9801636,972.3914185,969.1986084,971.6098633,968.5228882,971.8682251,889.321106,886.4036255,888.6849976,894.4384766,887.1379395,890.6717529,889.1569214,974.0612793,973.7817993,975.0559692,970.34552,970.8282471,979.6902466,971.0703735,864.6829224,862.8227539,859.6434326,858.8770752,861.2105713,862.1738892,858.895752,944.4041138,946.3439331,941.8331909,944.1015625,943.7790527,939.9284668,949.171875,884.2843628,882.4263916,883.0018921,878.9772339,882.9490967,882.4996338,875.4246826,957.1569214,957.4784546,950.5358276,958.8909912,959.4503784,961.7612915,960.6248779,852.3709717,854.0519409,852.5504761,852.9778442,855.3377686,850.9413452,850.678772,944.5723267,947.22229,945.6790161,942.4173584,944.9163818,938.7235107,943.1279907,897.0236816,901.3616333,899.319397,898.6218262,900.0795288,895.796936,898.0752563,978.4647217,971.7036743,971.6607056,971.1484985,973.078186,973.7874146,973.3164063,863.7576294,864.7014771,865.5415039,866.1348877,869.6447754,867.2039795,868.4678345,973.9956055,970.0184937,970.1618042,968.1989136,966.2238159,967.2771606,966.4389038
90,877.6849365,877.977356,875.3574829,880.5791626,885.046814,881.505249,883.2985229,961.7655029,964.3185425,967.5579224,964.2879639,967.2775879,966.6811523,962.5842896,872.3754272,873.0136719,872.5384521,871.5322266,875.4525757,882.9312744,882.5443726,955.3093262,955.2630005,953.6444702,955.1785278,954.5569458,952.6567383,950.1921387,883.6820068,882.1569214,879.5266113,888.2017212,882.8344116,884.2975464,881.1530762,967.4465332,966.7201538,966.7878418,969.8366699,965.4549561,967.6503296,969.9088135,879.0402222,882.6486816,877.6482544,882.3948975,876.807373,879.0401001,882.2942505,962.9429932,963.6599121,968.5360718,967.3981323,967.9061279,968.2592773,967.4719238,888.2848511,885.3900146,884.2497559,883.6725464,884.4255371,880.5969849,880.3633423,964.6463013,967.2865601,968.9172363,964.9716797,966.6303101,969.3228149,971.4703979,854.7593994,859.8024902,861.2305908,856.3371582,854.1948853,855.7987061,857.8485107,942.1914063,935.9993896,940.9525757,943.0189819,939.4853516,937.5692749,942.4558716,875.5995483,876.5587769,875.2469482,875.9249878,875.6252441,872.7814941,873.5241089,952.2169189,949.5762329,951.3255615,954.6682739,950.8685303,954.3699341,953.2866211,847.4335327,854.9055786,851.0618896,846.6275635,848.6668701,847.6807861,844.1306763,939.4586792,943.2130127,942.1157227,943.480835,938.687439,936.4658203,939.5197144,894.4118652,896.8766479,893.4498291,898.0491943,894.9869385,900.2458496,896.2850952,970.4118652,970.6942749,975.5988159,965.1296997,969.9115601,968.3237305,964.7845459,860.4988403,863.5699463,858.8076172,859.7305908,857.4362183,867.2686768,859.3964844,965.880127,966.0852051,962.2804565,958.0985718,962.1693726,961.7939453,965.7541504
91,871.2756348,876.3068848,868.9401855,874.2208862,879.2390137,880.8884888,874.2807617,962.2996216,960.0037231,962.0458374,965.1967773,960.7315063,960.0256348,962.7591553,867.8530273,869.1804199,860.2059937,863.6610718,869.9818115,876.1133423,874.8145142,952.1522217,951.7559204,948.9396362,946.2530518,958.1381226,948.3280029,950.5010986,877.4592285,879.4605103,882.4111328,887.2253418,879.0041504,883.1832886,881.6655884,960.9290771,962.1720581,966.3704224,965.2202759,962.1456909,962.9727783,960.2337036,879.583374,876.7119141,879.9356079,874.2901611,875.923645,878.0302124,876.5939941,961.4563599,959.3883667,964.5408325,962.4085693,960.039917,964.2045288,969.6453857,884.2483521,882.6713867,884.5582275,878.9769897,882.8724976,878.2845459,878.5456543,960.8273926,959.4310303,961.0878906,962.1686401,959.8572388,963.0073242,961.4230347,858.3498535,858.1766357,849.4636841,851.8839111,850.1615601,855.9581299,850.2160034,933.4755249,933.7982178,929.4522095,936.4468384,931.6956177,935.7056274,938.4920044,871.4882202,869.8771973,870.9602051,867.9776611,873.8063354,870.8317261,870.3825684,945.4595947,951.6348877,944.9578247,948.1158447,949.9046631,954.6541138,942.5688477,845.5701294,844.1409302,843.9246826,841.5819092,846.3633423,843.2398071,844.3654785,944.1533813,934.3401489,936.034668,934.1816406,934.1626587,938.7294922,934.185791,887.6447144,887.8152466,889.1647949,889.9121094,889.1113892,888.7397461,887.7590332,966.8226929,966.1606445,961.3259277,960.3171997,964.0859375,967.7454834,959.9547729,856.8190918,856.3684082,856.9371338,857.4151001,861.0056152,857.579834,861.3518677,956.7457886,960.2502441,955.6500244,956.2471313,960.6191406,957.7056885,957.7098389
92,870.6467896,868.3300781,864.1143188,872.1237793,869.4509888,875.2139282,873.4354248,956.7858887,958.2035522,957.5828247,956.5947266,955.8067627,952.3816528,958.8173218,865.3285522,861.1972046,852.9906006,865.9303589,863.3487549,868.6248169,867.854187,944.84198,942.7607422,942.4912109,942.4378662,943.7810669,942.9058228,943.0192871,874.7199097,872.2542725,873.5255127,873.0067749,877.0498047,870.9929199,876.5209351,957.8790283,958.87146,960.0031128,960.3997803,958.868042,951.8972168,955.9919434,874.9070435,875.1930542,869.6692505,869.4138184,869.1164551,871.2780151,866.4243774,955.7965698,957.2193604,958.901123,955.6146851,958.8574829,959.5709839,952.9417114,876.802124,875.5046997,876.451416,873.4969482,873.8477783,873.9185791,874.7366943,954.2276611,955.09021,955.5438843,956.0483398,953.6713867,958.3803101,956.0409546,848.0263062,848.3349609,846.6643677,847.526123,843.7145386,843.3179932,841.0180664,930.4627075,930.3100586,929.859314,930.8518066,934.6609497,931.0430908,928.989502,870.8668213,863.3498535,862.6144409,864.6704712,865.4677734,862.2713623,863.5205078,942.5143433,940.5593262,945.4718018,944.083252,940.0612793,942.2235107,945.4708862,839.2166748,840.6506958,838.7985229,841.9821777,835.8759766,836.5626831,840.6261597,932.0975952,932.0692749,931.5794067,925.8978882,934.1305542,931.6529541,931.8831177,883.3687134,885.5722046,889.4674683,883.3447876,884.5446167,880.0908813,887.3987427,956.0424194,962.0132446,957.9559937,959.3235474,960.1809082,957.117981,959.8585205,847.2769165,854.6584473,851.6227417,853.8632202,851.5283203,855.3430176,850.2015381,951.0099487,953.6405029,955.4869385,951.1791992,951.8838501,952.6213989,954.0707397
93,859.9524536,859.9715576,862.1567993,863.5753174,864.7487183,866.944458,862.3589478,946.0911255,949.5582275,946.144104,950.2382202,947.1535034,952.0477905,949.9762573,862.274353,854.0175781,847.5074463,855.9264526,856.5494385,864.126709,867.1595459,935.6542358,937.7948608,938.3317261,938.4927368,940.4014893,935.7449951,938.8485107,869.2211304,866.6171875,871.4138794,867.3657227,869.6744385,867.4935303,866.2241211,951.8544922,949.3710938,953.8880005,945.0272217,949.2094727,950.4412231,947.3543701,863.9085083,862.0910645,865.8595581,873.3405151,864.822876,864.6972046,864.1501465,946.9351196,948.5965576,946.2085571,954.3248901,946.9298706,947.7116089,944.644043,869.7594604,866.9364014,868.2052612,867.6126099,871.5772705,868.8942261,870.8230591,948.2380981,951.6039429,948.5755005,950.5835571,952.317688,952.4854126,946.2632446,839.4983521,837.7867432,840.8741455,838.104248,843.5202026,842.1190186,834.5377197,919.4765625,921.8501587,923.130249,922.7789307,919.9742432,918.5005493,916.2330322,867.6152954,862.3693237,860.5787964,857.8672485,860.3136597,859.0400391,860.3908081,935.496521,936.118103,934.0900269,932.3880005,935.144104,936.1596069,938.4048462,832.565979,828.2626343,832.6779785,832.1188354,830.7055664,830.3991699,830.3878174,919.0006104,918.5890503,920.4274292,922.2855835,920.0557251,923.9329834,921.223877,878.5459595,875.032959,874.6934204,879.0276489,878.6752319,876.0484619,876.9924927,945.7774658,948.477417,953.4783936,949.717041,951.1592407,950.2125244,952.2285156,844.454834,849.4594727,847.2623291,847.2952881,845.793396,849.6704712,843.6563721,945.6575928,949.3560181,943.7347412,944.5181885,945.284668,942.2512207,943.9307251
94,855.5371094,856.1412964,849.5795898,856.6087036,856.7359009,857.2689819,857.6008301,942.0078125,941.9765625,942.0307617,938.1703491,942.1513062,943.7508545,941.5822754,852.0939331,849.0586548,840.5426025,850.68396,851.0654297,856.9509277,854.460022,931.1293945,930.1603394,922.6401978,927.4842529,924.6011353,929.1506958,928.0872803,860.9115601,863.2996216,862.428833,856.7646484,863.8547974,865.2811279,860.5874634,944.0618286,943.4420776,941.4494019,937.2875366,940.3153687,947.5183716,941.4269409,854.4636841,856.7520142,854.6439209,854.4213867,852.4662476,857.4078369,851.0480957,939.1609497,944.9142456,937.7634888,937.3392334,936.8815918,940.6525879,938.8088989,861.1853638,861.8938599,858.7367554,861.3380737,862.4902344,863.8163452,859.9682007,936.0737305,943.8202515,943.2745972,943.364624,940.916687,942.1016235,938.5811157,832.2998657,837.7352295,830.409729,832.9165039,833.6246948,834.3023071,831.2148438,913.2425537,912.5628662,915.0189819,912.5187988,918.8773804,914.4387207,916.7339478,851.3673096,854.1828613,852.8596191,851.9440308,853.8602295,852.892395,852.4638672,919.7250977,932.0471802,929.4666138,934.560791,934.2331543,929.8735962,932.6611328,827.1501465,829.8511963,822.4675293,821.8554077,825.213562,826.4191284,828.3709717,917.1350098,919.3149414,913.2172852,914.9414063,916.6947021,915.7745972,915.7536621,869.7251587,869.9350586,870.3845215,868.4702759,873.1931152,871.0744629,870.772522,945.9902954,942.0835571,943.9574585,943.9441528,941.0133057,944.7258911,946.3197632,841.8870239,837.897583,838.9018555,840.3181763,840.5283203,840.0570679,837.3746338,940.0430908,937.9150391,938.5842896,937.7872925,930.7265625,935.1843262,940.7028809
95,846.9994507,845.1229858,839.326355,848.2747192,851.3947144,852.2260132,850.1248779,932.0354614,929.5095215,929.5513306,932.5584106,932.7938232,930.7303467,930.1397095,844.1702881,843.8399658,836.0718994,836.0889893,848.1972046,851.659668,845.7189331,919.0505371,920.4640503,919.6791382,917.0060425,922.0160522,921.3538818,921.979187,851.7869263,854.1468506,852.3555298,856.7356567,852.3245239,849.8806152,850.2736816,933.007019,934.22052,938.8008423,930.6251831,927.8742676,928.2554321,932.9880371,848.0565796,849.3017578,851.494751,847.138855,842.8448486,844.6140747,846.1897583,930.8375854,931.9638672,933.6981201,932.0789795,932.5634766,932.6752319,936.4385376,854.8925171,846.8902588,855.4769287,849.8610229,847.3481445,853.8041382,847.3356323,934.1880493,929.3722534,933.3712158,934.0846558,930.1327515,932.1002197,930.2062378,824.8012695,830.6275635,825.3803101,825.5731201,820.5524292,821.1315308,829.2694092,905.8792725,907.8904419,904.24646,904.3250732,908.12854,901.6693115,901.7260132,846.15625,843.3877563,842.8497314,843.5863037,844.8331299,842.7282104,840.1760254,922.1176758,918.0424194,918.8748779,919.7147217,920.8161011,923.8151855,921.151123,816.7370605,819.0664063,819.3230591,814.2763062,813.5311279,813.7213745,817.9042358,910.5543213,907.4067993,907.348938,910.7670898,906.9628906,907.1525879,906.0062866,860.5544434,858.5293579,860.3076782,862.697937,862.0841675,864.5930176,863.8529663,938.432251,935.5413208,932.1903076,934.6521606,934.3640747,930.4053955,930.3491211,830.3664551,829.8648071,828.2341919,832.4296265,834.7208862,834.8616943,831.5361938,926.5350952,929.8821411,923.3200684,922.520813,929.3480225,924.5084229,926.50177
96,838.8430786,837.8143921,836.6368408,840.6785278,843.8688354,841.324646,837.2495117,917.2286377,920.9934692,923.2763672,922.756958,924.8071289,917.0401001,921.1175537,832.4574585,839.1749268,828.2905884,831.4422607,838.5986938,834.7053223,838.7285767,915.5927124,915.6549683,912.0506592,910.1843262,916.87854,911.1784058,911.4396362,845.802002,843.0612793,844.8108521,840.1087036,845.1629639,852.8604736,847.4085693,924.5546875,926.090332,919.2396851,921.5645752,923.3131714,928.2883911,920.1227417,838.1121826,838.1669312,836.3499146,836.2908936,840.6047363,839.3106079,840.366394,923.2316284,924.8164673,918.8250122,924.7233887,925.6467285,920.5181885,921.1061401,848.5648193,848.9425049,845.8823242,841.9581299,844.2437744,843.2232666,843.4283447,925.0386353,925.7259521,924.0628052,921.5534668,919.3164673,929.4191895,920.9165039,817.9716187,818.8641357,813.74646,819.9673462,816.3034668,816.5531616,816.5736694,894.6572266,899.9169922,897.2037354,901.3687744,893.3063965,900.2529907,900.9174194,831.861145,835.6482544,839.6591187,836.5969849,839.4490967,831.4556885,828.7844238,910.7349854,907.4015503,909.0494995,912.6942749,911.0314941,910.4208984,906.9699707,813.326416,807.6851807,811.2302246,810.9302368,809.1480713,808.3036499,805.8331909,898.3077393,897.2687988,898.6382446,898.350647,899.3886108,899.3908081,894.975769,866.7661743,855.3057861,853.4285278,847.9639893,854.3371582,855.1533203,848.1818848,926.2865601,922.4476929,926.718811,924.5422363,925.1088257,919.6934204,919.8069458,824.6949463,820.4786987,821.2185059,822.5012207,823.3671875,823.4408569,822.4105835,918.0871582,920.5835571,918.5969849,918.5111084,922.1329346,921.4219971,920.8067017
97,829.6776733,828.4641113,826.7017212,828.7787476,832.4750366,831.4041138,831.4251099,905.7973022,913.574707,911.3793335,914.6396484,914.3374023,914.8201294,910.5443115,824.9072266,824.9595337,821.0911255,824.2138062,824.0627441,829.5192261,825.2305908,901.6742554,903.3736572,899.9296265,903.2772827,901.1335449,901.2214966,900.2762451,831.3121948,832.9099121,835.3158569,839.5800171,835.6467285,838.5085449,838.3529053,916.765564,915.9538574,911.8723145,915.0391846,912.5217285,912.3166504,909.1812134,830.0990601,828.8660278,843.3972168,829.2080078,827.7252197,834.2429199,826.9719238,912.857605,909.96698,913.6224976,919.3964844,911.9596558,916.3267822,912.3544922,839.5584106,838.593689,831.8710327,833.8783569,836.4196167,833.5942993,831.7123413,912.4036865,913.1602173,911.5167847,910.8687744,914.2158813,916.3521729,912.7325439,806.8446045,806.1484985,806.4141235,811.4181519,807.3082275,806.0039673,804.9344482,888.2478027,888.920166,883.5518188,885.1052856,888.2331543,885.7996216,887.6065674,828.7244873,826.930603,828.5891724,829.1516724,827.9703369,825.5496216,825.3032227,895.6409912,898.6953735,907.8500366,898.855896,900.0991821,902.2683716,897.3230591,800.7814331,805.649231,801.3683472,799.5483398,802.3641968,797.9451294,804.6551514,892.5689697,886.6365967,890.1184692,884.9397583,885.1520386,885.5789795,890.6836548,845.7429199,848.628418,843.5361328,843.2919312,846.1526489,845.4213257,844.786438,911.2297363,917.0023193,913.1835938,914.4229126,913.5501709,915.2020874,910.6622925,812.8792114,813.2791138,814.2515259,812.3334351,814.3639526,813.7850342,815.9613647,910.4282227,915.0245361,909.6989136,909.4332275,906.7053833,912.2601318,921.5805664
98,819.5449219,827.1471558,818.5270386,821.3153076,822.8953247,825.2644653,821.2782593,895.9890747,899.1373901,902.0498047,903.5116577,904.3165894,897.28302,897.5577393,814.1695557,814.0441284,808.6530151,811.3522949,817.9719849,818.5967407,818.6408081,893.6990356,888.6172485,889.7716675,892.3046265,888.6962891,889.833374,889.1958618,822.5047607,819.1630249,826.7980347,823.5834351,826.5150757,824.5952148,825.7480469,900.6127319,902.2254028,900.2837524,899.2682495,900.9105225,898.0073242,898.8422852,819.1881714,820.6484375,818.3764648,819.7854614,818.2724609,820.5751343,818.65802,895.8509521,900.7139282,901.0628052,896.715271,899.7288818,901.9779663,904.8130493,825.8901978,821.87146,822.8362427,821.8483887,817.7509155,820.8032227,827.0553589,902.7314453,899.1589966,901.803833,904.1223145,900.6011963,904.1538086,900.0254517,796.9689331,797.859436,796.5061035,794.3010864,800.3064575,796.984314,799.7241211,877.2964478,872.8250122,877.4069824,873.5898438,875.824585,869.9854126,875.6881104,817.2779541,816.5057373,818.703064,817.0594482,814.3931885,814.0484009,814.7261963,889.3067627,888.137085,889.5371704,887.3852539,891.6368408,886.9421387,889.8388062,791.2280884,793.2944336,788.0081787,789.9058838,786.5158081,790.1762085,791.9273682,875.1210938,874.6012573,874.3268433,876.4195557,875.6942749,875.7388916,875.6063843,839.8423462,828.9174194,833.5984497,835.9351807,831.901123,837.1615601,828.8407593,906.6704712,900.4136353,903.9827881,900.0217285,898.8143921,898.0507202,902.2504272,801.7858276,805.444519,803.9071045,802.4443359,801.5397339,799.0262451,802.1490479,896.9072266,898.7662354,897.0269165,896.7832642,892.4464111,896.1600342,895.4396362
99,807.7045288,807.2468872,808.0010986,808.7371826,815.6826782,814.6066895,812.4360352,892.3850098,887.9579468,891.880127,888.2456665,886.4515381,889.378479,891.9602051,807.8127441,806.2981567,800.4805908,797.5814209,808.8126221,810.3011475,806.3840332,875.0764771,875.3311768,874.6486206,877.4320679,874.3320923,876.4247437,868.6748657,814.9856567,813.2591553,811.9069824,816.9718628,811.6107178,815.3294067,818.9320068,889.979126,890.0849609,894.3894653,897.507019,887.8563232,894.6419678,889.8393555,815.0601807,807.2753906,811.0161133,805.4454346,809.3362427,809.1322021,809.8146362,888.7750854,887.2637329,892.0490112,887.9678955,888.2833252,883.5025635,890.9711914,812.9668579,816.7399902,813.7538452,813.8173218,812.0032349,814.067688,814.2937012,893.2312012,889.913269,891.3780518,888.3254395,890.7804565,894.2705688,886.2270508,791.7703857,795.364624,785.4489746,787.3911743,791.5708618,787.303894,786.1507568,863.9363403,864.8800659,863.5805664,864.8417969,864.68927,862.684021,863.4747314,812.5146484,807.2543945,804.850647,804.7312622,809.4188843,806.1149902,809.5424194,877.9451904,876.9821777,879.7263184,878.4724121,874.9333496,875.2955322,874.0967407,784.2445068,779.1913452,777.3021851,779.6834106,780.5950928,777.8019409,781.75177,862.9960327,868.8325806,865.8933716,865.2246704,867.2044678,865.3133545,868.4214478,821.0713501,819.8407593,819.9423828,817.736145,823.2296143,825.7633057,824.0684814,891.9674072,890.321106,892.9075317,889.1578369,887.0437012,891.3947144,889.4053345,789.3360596,791.1618652,795.677063,793.2700806,791.0722046,793.4385376,790.1945801,886.640564,889.9324951,886.7766113,883.413208,882.3922729,886.6448975,885.8763428
100,794.1030273,793.2036743,799.003418,800.8044434,796.3322144,796.09552,800.8062744,876.5455933,877.8262939,873.9524536,878.5023804,876.6575928,874.8740234,875.1726685,795.9353027,789.7423706,787.1079102,793.1973877,798.5733643,796.5404663,795.0483398,867.0623779,864.2618408,865.3097534,863.0098877,865.7248535,869.1572266,860.9933472,801.1147461,802.1859741,802.7252197,802.4801025,801.7289429,802.7521973,804.3885498,875.3154297,877.0109863,879.0560913,878.1991577,873.8591919,875.1297607,875.1072998,797.7134399,794.9870605,793.1711426,799.8109131,795.4829102,800.5753174,794.0808105,875.4267578,873.0819092,874.4953003,874.3447876,876.7802124,878.5922852,877.8049316,804.8822632,804.3218384,802.1793213,801.7677002,799.7631836,798.8428345,801.2553711,876.6775513,876.6470947,877.1251221,880.5356445,880.2197266,877.1583252,879.3484497,776.8330078,776.9139404,774.5377808,779.0944214,774.3270874,774.9777832,772.2495728,849.4229126,850.7989502,853.3608398,850.1691284,852.3366699,848.6663818,851.5845947,791.5611572,791.5301514,792.2199097,795.2199707,791.5735474,786.7567139,795.2733154,861.5787354,864.0267944,866.1494751,868.1749268,868.5112305,862.4580688,866.4779053,771.3511963,766.9353027,764.5007324,764.4960327,768.527832,766.6759644,766.3340454,858.1807251,856.9515381,852.2267456,849.414917,853.7991333,850.6570435,854.880249,808.3202515,810.8867798,809.1560059,809.3383179,812.4187622,810.4606323,807.5545654,875.6832275,879.0013428,877.2164307,874.6745605,876.9717407,877.5982666,877.2589722,781.1856079,779.0725708,779.4758911,779.1577148,777.5465088,785.9469604,783.3956299,871.0134888,874.2615967,872.3180542,869.2523804,877.2437744,873.5506592,872.3463745
