,Run1_1pM Pb_D1,Run2_1pM Pb_D1,Run3_1pM Pb_D1,Run4_1pM Pb_D1,Run5_1pM Pb_D1,Run6_1pM Pb_D1,Run7_1pM Pb_D1,CQD1_1pM Pb_D1,CQD2_1pM Pb_D1,CQD3_1pM Pb_D1,CQD4_1pM Pb_D1,CQD5_1pM Pb_D1,CQD6_1pM Pb_D1,CQD7_1pM Pb_D1,Run1_5pM Pb_D1,Run2_5pM Pb_D1,Run3_5pM Pb_D1,Run4_5pM Pb_D1,Run5_5pM Pb_D1,Run6_5pM Pb_D1,Run7_5pM Pb_D1,CQD1_5pM Pb_D1,CQD2_5pM Pb_D1,CQD3_5pM Pb_D1,CQD4_5pM Pb_D1,CQD5_5pM Pb_D1,CQD6_5pM Pb_D1,CQD7_5pM Pb_D1,Run1_1pM Pb_D2,Run2_1pM Pb_D2,Run3_1pM Pb_D2,Run4_1pM Pb_D2,Run5_1pM Pb_D2,Run6_1pM Pb_D2,Run7_1pM Pb_D2,CQD1_1pM Pb_D2,CQD2_1pM Pb_D2,CQD3_1pM Pb_D2,CQD4_1pM Pb_D2,CQD5_1pM Pb_D2,CQD6_1pM Pb_D2,CQD7_1pM Pb_D2,Run1_5pM Pb_D2,Run2_5pM Pb_D2,Run3_5pM Pb_D2,Run4_5pM Pb_D2,Run5_5pM Pb_D2,Run6_5pM Pb_D2,Run7_5pM Pb_D2,CQD1_5pM Pb_D2,CQD2_5pM Pb_D2,CQD3_5pM Pb_D2,CQD4_5pM Pb_D2,CQD5_5pM Pb_D2,CQD6_5pM Pb_D2,CQD7_5pM Pb_D2,Run1_1pM Pb_D3,Run2_1pM Pb_D3,Run3_1pM Pb_D3,Run4_1pM Pb_D3,Run5_1pM Pb_D3,Run6_1pM Pb_D3,Run7_1pM Pb_D3,CQD1_1pM Pb_D3,CQD2_1pM Pb_D3,CQD3_1pM Pb_D3,CQD4_1pM Pb_D3,CQD5_1pM Pb_D3,CQD6_1pM Pb_D3,CQD7_1pM Pb_D3,Run1_5pM Pb_D3,Run2_5pM Pb_D3,Run3_5pM Pb_D3,Run4_5pM Pb_D3,Run5_5pM Pb_D3,Run6_5pM Pb_D3,Run7_5pM Pb_D3,CQD1_5pM Pb_D3,CQD2_5pM Pb_D3,CQD3_5pM Pb_D3,CQD4_5pM Pb_D3,CQD5_5pM Pb_D3,CQD6_5pM Pb_D3,CQD7_5pM Pb_D3,Run1_1pM Pb_D4,Run2_1pM Pb_D4,Run3_1pM Pb_D4,Run4_1pM Pb_D4,Run5_1pM Pb_D4,Run6_1pM Pb_D4,Run7_1pM Pb_D4,CQD1_1pM Pb_D4,CQD2_1pM Pb_D4,CQD3_1pM Pb_D4,CQD4_1pM Pb_D4,CQD5_1pM Pb_D4,CQD6_1pM Pb_D4,CQD7_1pM Pb_D4,Run1_5pM Pb_D4,Run2_5pM Pb_D4,Run3_5pM Pb_D4,Run4_5pM Pb_D4,Run5_5pM Pb_D4,Run6_5pM Pb_D4,Run7_5pM Pb_D4,CQD1_5pM Pb_D4,CQD2_5pM Pb_D4,CQD3_5pM Pb_D4,CQD4_5pM Pb_D4,CQD5_5pM Pb_D4,CQD6_5pM Pb_D4,CQD7_5pM Pb_D4,Run1_1pM Pb_D5,Run2_1pM Pb_D5,Run3_1pM Pb_D5,Run4_1pM Pb_D5,Run5_1pM Pb_D5,Run6_1pM Pb_D5,Run7_1pM Pb_D5,CQD1_1pM Pb_D5,CQD2_1pM Pb_D5,CQD3_1pM Pb_D5,CQD4_1pM Pb_D5,CQD5_1pM Pb_D5,CQD6_1pM Pb_D5,CQD7_1pM Pb_D5,Run1_5pM Pb_D5,Run2_5pM Pb_D5,Run3_5pM Pb_D5,Run4_5pM Pb_D5,Run5_5pM Pb_D5,Run6_5pM Pb_D5,Run7_5pM Pb_D5,CQD1_5pM Pb_D5,CQD2_5pM Pb_D5,CQD3_5pM Pb_D5,CQD4_5pM Pb_D5,CQD5_5pM Pb_D5,CQD6_5pM Pb_D5,CQD7_5pM Pb_D5
165,117.492569,116.4168472,116.615242,117.0292358,115.5280685,116.7651825,114.9834518,131.8038177,131.9353485,131.7086334,131.936676,132.6197662,131.8739014,131.8442535,122.2592087,122.3238754,121.2266541,120.7856598,120.5681305,121.9864655,120.8927994,135.6886292,136.5958252,135.1723175,133.4825592,136.4310913,134.0760651,135.4092712,122.1401672,121.0767975,121.853447,120.3570251,121.792984,122.1230621,122.2617569,134.7581635,131.9159546,132.8503418,131.8503418,133.739563,132.9144287,132.3392944,121.0276413,121.802475,120.8764496,121.6588974,122.1085663,121.3918839,119.9588089,133.4674072,133.675766,131.5535126,131.1676331,131.5332947,132.0734558,133.2744293,121.3805161,121.4698944,121.6511307,121.6024704,122.5383987,121.7945709,121.7930756,132.509552,132.5225372,131.6229858,131.7601929,132.6766815,131.7893219,132.0003662,122.3902664,123.3457413,124.4863968,122.5915604,122.3551636,124.0747986,122.6783829,135.708847,134.2150879,135.4335175,134.2080383,136.143692,135.1887665,134.4570313,120.9294281,120.8451004,120.8858948,119.9833679,120.6962357,120.49823,120.4283676,132.7538757,131.1912231,132.3996429,132.1404114,132.8607635,133.2184601,132.1102753,120.4186859,120.2891617,119.8563385,120.4149399,122.0583954,120.3918304,120.916069,132.2931824,131.9621735,130.9159088,131.4905243,132.4584503,131.5053558,131.1390839,118.8469391,116.921524,118.1098709,119.8059082,119.0065689,118.7711945,118.7996445,134.0160522,133.6832123,134.0995026,132.8413391,132.7137299,132.3265533,133.2677612,118.8469391,116.921524,118.1098709,119.8059082,119.0065689,118.7711945,118.7996445,134.0160522,133.6832123,134.0995026,132.8413391,132.7137299,132.3265533,133.2677612
172,91.07190704,90.17403412,90.72789764,90.64430237,91.50623322,91.76663208,91.08418274,102.1841049,102.813652,103.9991302,102.9761429,102.0164032,102.9391327,103.6376877,94.25556183,93.95198059,95.85797119,94.64511871,94.07363892,95.1098938,95.33761597,104.1780396,105.5827255,105.0408478,106.1381454,104.2611771,104.9475327,105.2460403,94.481987,94.35241699,94.8704834,94.43771362,95.17481995,96.25106049,94.5952301,103.8955002,104.4295044,103.3663864,103.3663864,103.6882706,103.289299,103.5987473,95.26086426,94.31826782,94.67555237,95.14775848,94.96910095,95.00700378,94.68901062,102.5916901,102.2333984,103.5913773,102.8519592,103.910141,102.6304245,103.3891907,94.96598053,94.49916077,95.21670532,96.27100372,95.16789246,94.55745697,94.64969635,103.1727829,102.795105,104.2673416,103.2912292,103.1528397,101.8906631,103.4919128,95.06468201,96.38328552,96.25684357,97.12224579,96.14769745,96.31304932,96.6823349,104.6347351,105.7277756,105.4617691,105.8090973,105.677536,104.0703735,105.5526657,94.95687103,94.63145447,93.42198181,95.03142548,94.14051056,93.92633057,93.74050903,103.4017029,104.2314224,103.3081894,103.1705322,103.4954376,103.387886,103.6252823,93.6029892,93.91062927,94.00197601,94.8445282,93.49193573,93.28125,93.01383972,103.8874512,102.758873,102.9161682,102.6188049,102.6092911,101.9503098,103.024353,94.12750244,92.90390778,92.76052856,93.3119812,93.43676758,92.02713013,92.55873871,105.6129456,103.7480164,103.7030182,103.5617523,103.3757782,104.0393677,104.0228958,94.12750244,92.90390778,92.76052856,93.3119812,93.43676758,92.02713013,92.55873871,105.6129456,103.7480164,103.7030182,103.5617523,103.3757782,104.0393677,104.0228958
174,85.44342804,84.75637817,85.91124725,84.21691132,85.63007355,84.0263443,84.6174469,96.69726563,95.96361542,96.80419159,95.59455872,95.73852539,96.17444611,95.3685379,86.85021973,87.4936142,88.07710266,88.62711334,87.88290405,89.14728546,87.60536194,97.2250824,96.76862335,97.67555237,99.02318573,97.82524109,97.9753952,97.19992828,88.91252136,87.80092621,88.42963409,87.10471344,87.84413147,88.29859161,88.25164795,97.95250702,96.06151581,97.29301453,97.29301453,97.33165741,96.23586273,95.75139618,87.90897369,87.89226532,87.7150116,89.28032684,87.82471466,87.088974,88.2934494,95.36399841,96.12310791,96.08079529,95.8105545,95.85601044,95.60896301,95.74102783,89.12905121,87.47625732,87.79631805,87.58966827,87.71956635,87.73675537,88.2248764,96.47029877,96.70810699,95.98865509,96.1699295,95.84906769,96.46097565,96.3354187,89.039711,89.61896515,89.58061981,89.25811768,88.65925598,89.22460938,88.82569885,98.03097534,98.57243347,98.04585266,98.88102722,99.07693481,97.09160614,97.74850464,87.14682007,86.2587204,87.53142548,86.99712372,88.26573944,88.22401428,86.75354767,96.07358551,95.63893127,96.06570435,96.48181152,96.69138336,95.92527008,95.67544556,87.80389404,86.75637054,88.78367615,87.41900635,87.04183197,87.15657806,86.81293488,94.64748383,95.50958252,95.89020538,95.56204224,96.16511536,96.70571136,95.83880615,86.33337402,86.98719788,85.02857971,87.19494629,85.98740387,85.670784,86.89294434,95.31409454,96.52732849,96.44264221,96.48243713,96.28176117,96.30232239,96.19683075,86.33337402,86.98719788,85.02857971,87.19494629,85.98740387,85.670784,86.89294434,95.31409454,96.52732849,96.44264221,96.48243713,96.28176117,96.30232239,96.19683075
162,129.0714111,129.3452148,128.8828125,128.2419891,129.5222778,129.2308655,129.5747528,146.511734,145.6681213,144.065094,145.6044006,144.6666412,146.6433258,144.2960358,133.4161835,135.5444794,133.4790497,134.2646637,133.9232025,133.6678619,135.1363831,148.6340179,149.4357452,149.8394928,148.7915802,148.8438416,150.1495972,150.4511566,133.9222412,133.3468781,135.6259766,135.5730133,135.1468048,134.2887421,133.858139,147.0978851,147.9742279,147.219574,147.219574,148.3834839,148.1103668,148.7450104,134.2725677,134.2218475,133.71492,134.3855133,134.0717926,135.0172577,135.6504364,147.1942749,145.6260529,146.46698,145.4936066,146.2794495,145.8694,146.9733124,134.1200714,134.2237091,135.9694061,134.1174622,134.3562927,133.6315613,134.130188,146.1236725,145.1670532,145.377594,144.9313354,148.1118317,146.5055389,146.3460541,137.5740814,135.8440552,134.9523163,136.1842041,137.3514709,135.5096588,136.954483,149.985733,149.2931061,148.3059387,149.6646423,150.2861481,149.2016296,149.8464355,132.7309875,133.4228058,133.6162872,133.1954956,133.2926636,133.592926,134.6139069,147.1219635,146.0871735,146.5799103,145.263382,145.7230225,145.3215637,144.5666809,134.6587982,133.7631073,133.7991791,133.5925751,133.2145233,133.2115936,134.0973358,146.8770905,146.2906036,144.4714813,146.068634,145.8182373,144.7531586,144.4284973,132.2176819,131.7496948,132.0685272,129.9287415,130.0952148,130.1035767,131.5080414,147.1873016,147.9505005,147.0569916,147.0874329,147.2825623,148.3269958,146.5526733,132.2176819,131.7496948,132.0685272,129.9287415,130.0952148,130.1035767,131.5080414,147.1873016,147.9505005,147.0569916,147.0874329,147.2825623,148.3269958,146.5526733
168,104.2352753,105.7103348,105.9875412,105.7141495,105.4259796,105.624855,105.0998306,119.753334,119.6949768,118.6384735,118.5711746,117.9754105,118.9129181,118.0356903,108.3788452,109.663887,108.2512207,109.8388062,109.5701294,108.0143585,108.2689133,120.7885666,121.1742249,120.5067139,121.3037796,122.1124191,121.5065842,121.4812012,108.3976135,108.3520737,109.1810226,110.8873444,109.3589096,110.2728271,108.7956467,120.4787903,120.6233597,118.7445068,119.7445068,119.3861389,119.264328,120.5528336,108.2207947,110.1168518,106.6472015,109.3555222,108.2229843,109.0715408,108.9400024,117.6324768,118.7506866,119.0171356,118.2358322,118.4565811,118.8653488,119.2911835,110.0901794,109.9524536,109.5128479,109.7059326,109.1605072,109.5843124,109.4888229,118.0592117,119.7566452,121.2275238,118.6234131,119.5716476,117.7757721,118.8446655,110.7920685,111.1922531,109.6524734,110.1608887,108.7906494,111.2892685,111.7467804,122.3488541,121.7167435,121.2055588,121.2088394,121.7491531,121.9774551,121.5294266,108.8268356,108.0482635,107.9178391,107.8943253,108.2491684,108.382225,107.6080933,119.3589478,118.5737152,118.8649445,118.7096786,118.2361603,117.3855743,119.0494385,109.4473267,108.3097916,108.9271469,108.6149292,109.5826187,107.5754623,107.9874191,118.7205276,119.6301346,118.6440659,118.6985245,117.4945221,119.1250687,118.2076416,106.3569107,105.8889084,105.7839355,105.5325546,105.9475632,107.2221146,107.3838654,119.469162,120.2144165,119.8282089,119.3302002,120.4347382,119.2457809,118.7194138,106.3569107,105.8889084,105.7839355,105.5325546,105.9475632,107.2221146,107.3838654,119.469162,120.2144165,119.8282089,119.3302002,120.4347382,119.2457809,118.7194138
46,228.7290497,227.6416473,226.5406952,226.5735626,227.3397827,228.3495636,228.1509705,257.9273987,258.1710205,258.0986633,257.730835,257.9319763,259.1507874,257.2999878,230.2459259,229.5521851,230.1607971,230.0039063,230.614151,232.287796,229.0123138,255.5306244,257.6824341,257.0456543,254.8588867,254.0800934,256.4483643,256.743866,231.7586975,233.7366943,232.5848846,232.9162292,233.3829193,231.5186768,232.3482971,255.2752228,252.8183136,251.0949097,251.0949097,252.6526794,252.9584808,252.128067,234.2535706,235.2695923,236.1483917,235.3004913,236.2686615,234.8245087,237.16539,256.4966125,255.232605,255.9617157,255.3178101,256.6799316,255.0460663,254.5269775,233.8153076,232.5340729,231.072998,231.3611145,231.0073853,233.1037598,230.9503021,256.9967346,255.5350647,255.3815002,255.3977356,256.9414368,257.3087769,256.2484741,235.9630127,234.3169098,234.6790009,235.1319733,235.1647644,234.7436829,233.7008362,258.2721558,256.4602661,256.6603088,255.8566284,256.5940552,257.506012,258.8030701,233.1572113,231.1004028,232.4660339,232.2570648,231.3418884,230.088089,230.9868622,252.3857117,252.7635345,252.6423645,256.776825,254.0939178,253.3465271,252.5544128,233.3682709,232.7213593,231.9450073,232.4489441,232.7878265,230.9573364,231.8183899,253.3050232,253.8514404,253.3045959,254.9203644,254.8204041,254.6412354,252.9711456,228.5371552,229.2915955,228.6269073,228.4046936,229.336441,228.5696716,228.5847168,252.0865479,254.0789185,253.512207,254.8547668,253.6147308,255.6493835,253.3079987,228.5371552,229.2915955,228.6269073,228.4046936,229.336441,228.5696716,228.5847168,252.0865479,254.0789185,253.512207,254.8547668,253.6147308,255.6493835,253.3079987
47,249.0462189,250.4666748,249.0318756,249.6243591,250.675827,249.688446,249.8789825,283.1099854,284.0159302,284.9541321,284.7693481,281.525116,283.1331787,284.2080688,259.1797791,254.1102753,252.4136353,254.0552673,252.9690247,251.3720093,251.7831879,280.4447937,282.0804749,281.7127991,279.9509583,280.9463196,282.9665833,283.7641907,257.8287048,256.3754578,255.1889954,257.8239746,255.1369934,254.5026245,255.4231873,278.0721741,277.1091919,276.264801,276.264801,277.6661377,278.5611267,277.8858337,258.9960632,261.9541016,260.2838135,260.6192017,258.2081909,259.6231995,260.829895,279.4534912,280.8307495,283.0927429,283.1178894,281.4856567,283.0940247,281.2759399,255.6113281,254.7507935,255.550293,256.1228333,256.0032654,256.9103394,255.3866272,281.1765442,281.2964172,281.4989319,281.0747986,283.3822937,282.3062134,280.3256531,259.0575256,257.1489563,257.8358765,256.3499451,256.1417542,255.8267975,257.9407043,283.8878784,283.3855591,282.8398438,283.4711914,284.3453979,283.4517517,284.458252,255.6075439,255.8557434,255.4898834,256.0344849,255.6831512,255.9406738,254.8869019,279.3428345,278.9314575,278.8794861,278.9299316,279.8497009,281.6826782,279.8421021,254.6999207,254.8759003,255.9729462,254.603302,255.1071014,253.8391724,254.2662354,278.7449951,279.3372498,279.688385,278.8356323,278.5914307,280.377594,280.9370117,250.6772919,253.8878937,250.8495483,250.815033,250.9637756,250.5120087,251.712677,280.3923035,281.7987976,276.4343262,280.1680603,277.6462402,280.1683044,278.9954224,250.6772919,253.8878937,250.8495483,250.815033,250.9637756,250.5120087,251.712677,280.3923035,281.7987976,276.4343262,280.1680603,277.6462402,280.1683044,278.9954224
176,78.76356506,78.6523819,78.69854736,79.405159,79.2609787,79.08570099,80.49699402,89.84281921,89.08600616,89.52865601,89.75534058,88.41196442,89.21575165,90.19595337,83.12075806,82.71143341,81.7101059,81.61238098,83.65151215,81.91492462,81.59794617,90.80606079,91.71234894,90.23438263,90.96482086,92.08925629,90.46507263,91.606987,82.72053528,82.81738281,82.33396149,82.34131622,82.58123016,82.25296021,81.97483826,90.31337738,90.92466736,89.91426849,89.91426849,90.22473907,89.65123749,90.61882019,81.99723816,81.61700439,81.71821594,82.57486725,81.42935181,81.91883087,82.41417694,90.42290497,88.59325409,89.27848816,89.06638336,89.48993683,89.48796082,88.77194977,83.48500061,82.80814362,81.55788422,81.84851837,82.26309204,83.18188477,81.42559052,90.01377869,89.70826721,89.88063049,88.23168945,88.73577881,88.64096069,90.38362885,83.08159637,82.73959351,84.04009247,82.2609024,83.29543304,83.77846527,82.90203094,92.24228668,90.18514252,91.92103577,91.02565765,91.47478485,91.95942688,91.98583221,81.18225098,81.60978699,81.33314514,81.25946045,81.65753174,81.21224976,81.20069885,89.08859253,89.15405273,89.21996307,89.36743164,89.14839172,88.27594757,89.22135925,81.72866058,81.60868073,82.08783722,81.80380249,81.5866394,81.9405365,81.8868103,88.42784882,89.56259155,90.10147858,88.13569641,89.52888489,89.5202179,89.66195679,80.32115936,79.40253448,80.49397278,80.84654999,80.20293427,80.10538483,80.29014587,89.9226532,89.02983093,89.6902771,89.66070557,89.81207275,89.36691284,89.56034088,80.32115936,79.40253448,80.49397278,80.84654999,80.20293427,80.10538483,80.29014587,89.9226532,89.02983093,89.6902771,89.66070557,89.81207275,89.36691284,89.56034088
169,102.5633011,100.7786026,101.8611908,102.725563,102.1455536,100.9720001,102.6702652,115.5063477,115.3151169,115.3960037,115.0629196,114.8044281,113.7761536,115.2793579,105.6997681,107.2722168,105.689209,106.9098892,104.7532883,105.8083954,106.2692795,117.0659332,117.6017151,118.5657501,117.6179504,117.5073929,118.5158768,117.4410095,106.5913239,106.9899216,106.2000656,105.9258652,106.0047913,106.4621811,106.1591949,115.9023361,116.7975235,117.4619217,117.4619217,116.3840256,114.9338608,116.1960373,104.6683273,106.0280838,105.2631607,106.1232758,105.7835999,105.3049011,105.5223923,115.3529587,114.7650375,114.4987259,115.0382538,115.4665604,114.9297714,114.4512177,106.2700195,108.0680847,106.5646057,106.3917389,105.6567688,106.7784195,105.3552628,115.5668488,114.4852295,115.5463867,115.0331039,115.4620514,116.2837906,114.7723465,107.1663818,108.3344955,107.4326935,106.7279739,106.5079651,106.7679977,107.1017609,116.3282471,118.1884689,118.4537125,117.306221,116.5956192,117.8725433,118.8495102,104.4049759,104.7386475,105.7792816,105.0101013,104.7733231,105.4106064,106.575264,116.0618973,115.3456345,115.8256912,115.6772308,114.5039368,115.5464783,115.5636673,104.9454575,105.7287369,105.7754669,105.6894302,104.2974091,105.420929,104.0114975,115.7122192,114.8758621,116.2405777,114.8095245,115.6106033,114.7059708,114.8966522,104.4349976,103.3059769,103.2487335,102.8145676,104.3382111,104.0977249,103.5335922,114.4637909,117.0212784,115.7428131,114.9971466,114.9683609,115.7975769,116.0995712,104.4349976,103.3059769,103.2487335,102.8145676,104.3382111,104.0977249,103.5335922,114.4637909,117.0212784,115.7428131,114.9971466,114.9683609,115.7975769,116.0995712
50,324.8594971,324.7562561,324.3980408,325.4299622,326.5247192,326.7736816,326.2666016,369.1402283,368.575531,370.2164307,371.066803,370.3361206,370.5851135,369.5503845,328.2386475,330.697113,329.03479,329.2782288,331.7660522,328.5974426,326.7343445,363.4566956,366.7143555,365.7857666,367.0709839,365.7503662,364.5309448,363.9692993,333.3492432,332.3991699,330.9135742,332.1683044,330.7106018,331.6873169,334.1420593,361.2944641,363.158783,360.7263184,360.7263184,360.5617065,361.7904053,359.5056763,337.3256836,341.1872253,335.6426086,338.333313,338.5428772,337.8314819,339.2124939,367.3850403,368.4838867,365.7935181,367.9061279,366.4680176,363.1862793,365.7301941,332.2285461,331.7803955,332.1249084,333.3591614,331.5748901,334.1057434,329.9394836,362.7738953,363.6152039,365.1000671,362.6290894,366.243103,365.1504517,366.0420837,335.9945984,333.3800354,334.8120117,333.7409973,333.2234192,336.7189941,335.6948242,367.9607544,366.3629456,368.8426514,367.9806519,368.7577209,368.7265015,367.8275452,332.0508118,333.5774231,331.8801575,330.7349548,331.2608643,331.786438,330.400238,364.8665771,362.4635925,361.4953003,363.8648682,363.557251,362.3061523,362.669342,329.4277954,328.7429504,331.6741333,331.2622986,330.5796814,330.8395386,327.5256348,362.9588623,361.8562927,361.5315247,362.5802917,361.0223389,360.9439392,360.4122314,326.2661438,324.5695496,323.8599854,325.9595947,325.4057007,326.5400391,325.3951416,364.4393616,363.2579346,363.2418823,359.4933472,361.4062195,361.3314209,362.728363,326.2661438,324.5695496,323.8599854,325.9595947,325.4057007,326.5400391,325.3951416,364.4393616,363.2579346,363.2418823,359.4933472,361.4062195,361.3314209,362.728363
171,94.68865204,95.29316711,94.80614471,94.57584381,95.12954712,93.93878174,93.94802094,106.7490387,107.305687,105.0264206,106.5585251,105.741127,105.8464432,105.2774048,96.92542267,98.02820587,98.90615082,97.86569214,98.48648071,97.66500092,97.862854,108.4790192,108.2069702,108.8715286,108.5224915,107.9706726,107.9938507,108.9603806,97.76480103,98.20288086,97.32830811,97.88715363,97.50007629,99.52401733,96.95175171,108.3339844,107.0143585,108.4960556,108.4960556,107.1422958,107.6249847,108.4814529,97.47846985,97.33444977,97.17059326,98.57267761,98.91611481,97.03302002,97.63803101,106.419075,106.4812698,107.4693832,106.2291794,107.6567688,107.417038,107.4679794,97.46564484,97.88713837,98.3131485,97.43992615,97.55194092,97.94012451,98.23091888,106.9548874,107.43396,108.0855331,106.2316895,107.0212784,106.8290939,106.7045822,99.924263,99.22579193,100.52108,100.1480942,98.78730011,98.40695953,99.08830261,108.589798,107.9801254,107.8497238,108.1543503,108.2366562,109.7801514,108.5946503,96.20524597,96.923172,95.69553375,98.32858276,96.77519989,97.21057129,97.55543518,105.9749908,107.9296188,105.423645,107.0309982,107.0581589,107.2038803,106.5720673,97.55905914,97.08483887,96.38441467,96.66666412,96.5022583,97.25602722,95.85368347,105.9220352,105.6532898,106.3442383,106.8554916,107.973526,106.2521973,105.0019226,94.79347992,95.15306854,95.91725922,96.84149933,95.7461319,96.03340149,95.75475311,106.7157135,108.7553864,107.5568848,107.8434448,108.3242645,108.5336838,107.5780411,94.79347992,95.15306854,95.91725922,96.84149933,95.7461319,96.03340149,95.75475311,106.7157135,108.7553864,107.5568848,107.8434448,108.3242645,108.5336838,107.5780411
185,56.87513733,56.47922134,55.95402145,56.69018555,56.86949158,56.68524551,57.61271667,64.19026947,63.99344635,64.38300323,63.3681488,64.31415558,64.59400177,64.03481293,58.82626724,58.91352844,58.89755249,58.34764481,58.85250854,58.70811462,59.67679596,65.84716797,65.39933014,65.31093597,65.7766571,64.43250275,65.87049103,65.48867035,58.10873413,59.3924408,58.48249054,59.41405869,58.74043274,58.93453217,59.44942093,64.97071838,64.57245636,64.7457428,64.7457428,64.88150024,64.61714172,64.77051544,59.51868057,59.09971237,60.18932724,59.50955582,58.79533005,59.38006592,58.94639587,64.88620758,64.39878845,63.26647186,63.8993988,63.97794342,63.98045349,63.8007164,58.60930252,59.6574707,58.69744492,58.56627274,58.77984238,59.06865692,59.30511475,63.272686,63.92860413,63.65288925,64.11123657,63.93758392,63.7246666,64.78637695,59.55357742,60.06365585,59.3482132,59.61553192,59.7550087,58.79732513,60.21753693,65.36091614,65.62895203,66.0026474,64.57427979,64.33947754,65.90849304,65.58023834,59.13278198,58.02799606,58.7577095,58.19683456,58.4558754,59.07102585,57.85303116,64.14358521,63.99010086,63.79787064,63.78211975,63.62620926,64.72545624,63.08460999,58.38017654,58.70310593,58.54751205,58.78460312,58.48983765,58.56729126,57.68603134,63.66513062,64.73278809,64.59062958,64.16485596,64.15592194,64.33746338,63.77519608,57.59138107,58.11119461,57.7904129,57.26786041,58.08861923,57.8548851,56.95982742,64.098526,63.85704041,64.02191925,64.4213562,64.49967957,64.68894958,64.19307709,57.59138107,58.11119461,57.7904129,57.26786041,58.08861923,57.8548851,56.95982742,64.098526,63.85704041,64.02191925,64.4213562,64.49967957,64.68894958,64.19307709
177,76.10214996,75.90918732,75.56813812,75.40201569,75.88957214,76.52368927,74.93044281,85.65110779,85.47140503,87.14433289,85.38355255,86.91750336,85.67169952,85.84928131,79.92385101,79.24192047,79.47546387,78.33866882,79.69707489,79.72201538,78.69281769,87.01499176,87.77031708,87.42938232,87.95996094,86.98563385,86.60823822,87.47121429,78.19460297,79.97605896,77.8635025,79.71179199,79.02085114,79.77722931,79.09664154,86.99193573,86.79186249,87.19303894,87.19303894,85.73027802,86.18232727,85.64460754,79.17160797,78.6645813,79.0340271,78.81164551,79.49069214,79.14833069,78.47760773,85.97525024,85.74633789,85.65906525,87.59146881,85.9796524,85.61257935,85.61199188,78.68526459,78.49505615,79.73503876,80.41792297,79.95479584,79.33174896,78.47135162,86.10774231,86.15431976,86.60079193,86.54068756,85.86689758,85.85411072,85.91243744,79.4330368,80.54854584,79.18722534,79.74890137,78.79953766,80.15932465,78.79657745,86.89070129,87.31378937,89.07704926,86.73493195,88.36560822,87.88043213,88.49951935,79.87966919,78.85694122,78.66365814,78.06864166,78.06011963,78.21362305,78.22822571,85.05761719,85.52519989,85.18106842,86.44443512,86.32307434,85.44524384,86.58855438,78.88506317,77.99790955,79.15362549,78.21313477,78.63363647,78.03855896,78.48617554,86.37229919,85.27425385,85.58798218,85.68003082,84.986763,86.14789581,86.19377136,78.01953125,77.67081451,78.01451874,77.18110657,77.9046936,77.17101288,77.86714172,86.35404205,87.15695953,86.62255859,85.57902527,85.98838043,85.55101013,86.86000061,78.01953125,77.67081451,78.01451874,77.18110657,77.9046936,77.17101288,77.86714172,86.35404205,87.15695953,86.62255859,85.57902527,85.98838043,85.55101013,86.86000061
175,81.24289703,81.09456635,80.92643738,80.87096405,81.48449707,80.91002655,81.81671906,91.90666199,92.59753418,91.47393799,91.74889374,92.26987457,91.44799805,91.49500275,84.4787674,84.83960724,84.40352631,85.64539337,85.23345184,85.25809479,84.74742126,94.42879486,93.56743622,92.40391541,93.83365631,94.46600342,94.20301056,94.79553986,84.2016449,85.7473526,85.27823639,84.10807037,84.47145844,84.33362579,85.48013306,93.57563782,93.18526459,92.8210144,92.8210144,92.82186127,92.34812164,93.01811218,84.77462769,85.28518677,85.49262238,84.84368896,83.89542389,83.62534332,84.83058929,91.14762878,92.04322052,93.27371979,92.50846863,93.21994019,90.87540436,93.37086487,85.42242432,84.73709869,84.20266724,86.13157654,84.69178009,85.0657196,85.19927979,92.30914307,92.22608948,92.51882172,92.61875153,92.43206787,92.20024872,92.57332611,84.70991516,85.97641754,85.54847717,85.07647705,85.62327576,86.88379669,86.13624573,94.32180786,94.55768585,95.17919159,94.59185028,93.67173004,94.24785614,93.8109436,83.47175598,84.33770752,83.4529953,84.70537567,84.53799438,83.96969604,84.59601593,92.2397995,90.8679657,92.49223328,92.33983612,92.01146698,91.55815887,92.3531723,85.04367828,83.29442596,84.10385132,84.45737457,83.14491272,84.170784,84.22441864,93.17595673,92.07446289,91.92272949,93.12502289,91.35359192,90.92738342,91.686409,81.6097641,82.76071167,81.87341309,83.41962433,82.24018097,82.55522156,82.99730682,91.69552612,93.26560974,93.45650482,91.47896576,92.58889771,93.23025513,92.5452652,81.6097641,82.76071167,81.87341309,83.41962433,82.24018097,82.55522156,82.99730682,91.69552612,93.26560974,93.45650482,91.47896576,92.58889771,93.23025513,92.5452652
