,Run1_1pM Pb_E1,Run2_1pM Pb_E1,Run3_1pM Pb_E1,Run4_1pM Pb_E1,Run5_1pM Pb_E1,Run6_1pM Pb_E1,Run7_1pM Pb_E1,CQD1_1pM Pb_E1,CQD2_1pM Pb_E1,CQD3_1pM Pb_E1,CQD4_1pM Pb_E1,CQD5_1pM Pb_E1,CQD6_1pM Pb_E1,CQD7_1pM Pb_E1,Run1_5pM Pb_E1,Run2_5pM Pb_E1,Run3_5pM Pb_E1,Run4_5pM Pb_E1,Run5_5pM Pb_E1,Run6_5pM Pb_E1,Run7_5pM Pb_E1,CQD1_5pM Pb_E1,CQD2_5pM Pb_E1,CQD3_5pM Pb_E1,CQD4_5pM Pb_E1,CQD5_5pM Pb_E1,CQD6_5pM Pb_E1,CQD7_5pM Pb_E1,Run1_1pM Pb_E2,Run2_1pM Pb_E2,Run3_1pM Pb_E2,Run4_1pM Pb_E2,Run5_1pM Pb_E2,Run6_1pM Pb_E2,Run7_1pM Pb_E2,CQD1_1pM Pb_E2,CQD2_1pM Pb_E2,CQD3_1pM Pb_E2,CQD4_1pM Pb_E2,CQD5_1pM Pb_E2,CQD6_1pM Pb_E2,CQD7_1pM Pb_E2,Run1_5pM Pb_E2,Run2_5pM Pb_E2,Run3_5pM Pb_E2,Run4_5pM Pb_E2,Run5_5pM Pb_E2,Run6_5pM Pb_E2,Run7_5pM Pb_E2,CQD1_5pM Pb_E2,CQD2_5pM Pb_E2,CQD3_5pM Pb_E2,CQD4_5pM Pb_E2,CQD5_5pM Pb_E2,CQD6_5pM Pb_E2,CQD7_5pM Pb_E2,Run1_1pM Pb_E3,Run2_1pM Pb_E3,Run3_1pM Pb_E3,Run4_1pM Pb_E3,Run5_1pM Pb_E3,Run6_1pM Pb_E3,Run7_1pM Pb_E3,CQD1_1pM Pb_E3,CQD2_1pM Pb_E3,CQD3_1pM Pb_E3,CQD4_1pM Pb_E3,CQD5_1pM Pb_E3,CQD6_1pM Pb_E3,CQD7_1pM Pb_E3,Run1_5pM Pb_E3,Run2_5pM Pb_E3,Run3_5pM Pb_E3,Run4_5pM Pb_E3,Run5_5pM Pb_E3,Run6_5pM Pb_E3,Run7_5pM Pb_E3,CQD1_5pM Pb_E3,CQD2_5pM Pb_E3,CQD3_5pM Pb_E3,CQD4_5pM Pb_E3,CQD5_5pM Pb_E3,CQD6_5pM Pb_E3,CQD7_5pM Pb_E3,Run1_1pM Pb_E4,Run2_1pM Pb_E4,Run3_1pM Pb_E4,Run4_1pM Pb_E4,Run5_1pM Pb_E4,Run6_1pM Pb_E4,Run7_1pM Pb_E4,CQD1_1pM Pb_E4,CQD2_1pM Pb_E4,CQD3_1pM Pb_E4,CQD4_1pM Pb_E4,CQD5_1pM Pb_E4,CQD6_1pM Pb_E4,CQD7_1pM Pb_E4,Run1_5pM Pb_E4,Run2_5pM Pb_E4,Run3_5pM Pb_E4,Run4_5pM Pb_E4,Run5_5pM Pb_E4,Run6_5pM Pb_E4,Run7_5pM Pb_E4,CQD1_5pM Pb_E4,CQD2_5pM Pb_E4,CQD3_5pM Pb_E4,CQD4_5pM Pb_E4,CQD5_5pM Pb_E4,CQD6_5pM Pb_E4,CQD7_5pM Pb_E4,Run1_1pM Pb_E5,Run2_1pM Pb_E5,Run3_1pM Pb_E5,Run4_1pM Pb_E5,Run5_1pM Pb_E5,Run6_1pM Pb_E5,Run7_1pM Pb_E5,CQD1_1pM Pb_E5,CQD2_1pM Pb_E5,CQD3_1pM Pb_E5,CQD4_1pM Pb_E5,CQD5_1pM Pb_E5,CQD6_1pM Pb_E5,CQD7_1pM Pb_E5,Run1_5pM Pb_E5,Run2_5pM Pb_E5,Run3_5pM Pb_E5,Run4_5pM Pb_E5,Run5_5pM Pb_E5,Run6_5pM Pb_E5,Run7_5pM Pb_E5,CQD1_5pM Pb_E5,CQD2_5pM Pb_E5,CQD3_5pM Pb_E5,CQD4_5pM Pb_E5,CQD5_5pM Pb_E5,CQD6_5pM Pb_E5,CQD7_5pM Pb_E5
174,92.82507324,92.7611618,93.0480423,91.2928009,92.38601685,92.92534637,92.16801453,100.4438324,99.96997833,101.1109924,99.80083466,101.7272491,99.96944427,101.315033,91.02624512,90.07347107,90.509758,90.30975342,91.54368591,91.60140991,91.49391174,99.92288208,99.14009094,100.9426651,100.1100998,99.49246979,99.5627594,98.85795593,93.8166275,92.06793976,92.08790588,92.22478485,91.87921143,92.05792999,92.77262115,100.5387192,100.7252121,100.9231644,101.1629868,101.4631042,101.4583817,100.5502548,91.15306091,91.55318451,90.83379364,90.54616547,90.81261444,91.889534,90.7347641,100.1086273,100.8084641,99.80568695,99.96412659,102.2750549,100.2667542,101.4698105,91.88186646,91.86856842,91.59420776,92.60889435,93.15023804,91.7208252,91.96432495,101.7146149,101.4336166,101.3385468,101.0785217,100.7180939,100.5594254,101.0180511,88.52302551,88.83496857,88.49323273,89.12479401,89.00460052,87.71170807,88.6427002,97.79547882,98.06489563,98.29491425,97.47226715,97.84512329,98.01733398,97.25740051,91.64658356,90.89065552,90.55564117,91.75254059,92.50720215,90.79194641,91.93440247,99.33805847,98.78404999,100.085228,99.91546631,98.35303497,98.7768631,99.960495,87.5295105,88.6761322,88.37969971,88.26570892,88.24251556,88.85860443,88.33030701,98.46734619,96.85468292,97.51370239,99.45075226,96.66531372,97.67149353,97.43720245,92.94982147,92.13748169,92.52536774,92.89651489,93.57640076,93.78749847,94.13382721,101.1250076,100.7712021,100.7590561,101.7050476,100.9458237,101.032692,100.9121704,88.54005432,89.76543427,89.8365097,89.27362823,89.71596527,89.32035828,88.7864151,101.6588593,100.629425,100.7423477,99.78305054,100.0266495,99.92662811,100.1627274
179,77.51973724,76.11894226,76.85932922,76.39932251,76.81678772,76.81115723,77.38523102,83.55209351,84.17703247,84.60276031,84.69306183,84.34481812,83.83150482,83.45333099,76.23325348,75.71360779,75.32572174,75.96633911,76.34236145,76.84411621,77.0914917,82.35447693,82.82727051,83.32035065,83.90207672,83.88583374,82.93515015,82.85728455,77.12005615,76.82092285,78.24253845,77.4412384,77.57962799,77.84968567,77.54460144,84.88329315,83.87589264,84.13480377,83.38699341,84.65163422,84.0598526,84.01795197,75.78137207,76.8998642,76.59374237,75.60682678,76.19545746,76.16835022,75.80619812,84.33317566,84.05062103,83.38610077,84.53894806,83.62282562,83.35018158,83.73287201,77.20329285,76.07519531,77.3731308,77.82227325,76.08679962,77.28070831,76.22227478,84.77296448,83.86406708,84.43144226,83.69245911,84.692276,84.26422882,84.64330292,74.04065704,73.92965698,75.44428253,74.28527832,73.69033051,73.92663574,73.7348938,80.58314514,81.10412598,83.14557648,81.61212921,82.19410706,81.43302155,82.41179657,76.77828979,75.76824951,76.41892242,76.44532776,76.81506348,76.37477875,76.32219696,82.25985718,82.62049866,82.81295776,82.34456635,83.79069519,83.83122253,83.37767792,73.92934418,73.47762299,73.09924316,73.87717438,74.23816681,73.56993103,73.82826233,82.29676056,82.21395111,82.53343964,81.78744507,82.45330811,81.54653931,82.47085571,77.62155914,77.35913086,77.42076111,78.19772339,78.33636475,78.076828,77.77777863,84.7013092,84.29553986,85.3793335,84.1071701,84.94860077,84.64886475,84.46290588,75.05181885,74.83550262,75.18049622,74.10929871,74.61125183,74.24827576,75.48174286,83.69910431,84.24551392,83.68064117,84.69197083,83.50180817,83.12954712,83.78710938
168,113.3469849,112.6497345,112.7553406,113.7890549,112.7089844,114.3817825,114.8824692,124.7756119,124.9803848,124.9942703,124.7959747,125.9997635,123.8013306,125.0431213,113.4167862,112.4250259,112.4666443,112.1700974,113.1804962,111.9480667,112.7167664,123.5118561,123.3439026,121.6794434,122.8247375,122.3223114,122.8524399,121.6724701,113.6893463,114.2135086,114.4540634,113.5219116,114.5988846,115.4832306,115.5231323,124.7148285,125.4353256,125.0408173,125.559433,123.8525696,124.1758652,123.7246094,113.0753632,111.2106247,113.120903,113.0644073,114.55896,111.8988724,114.1771088,124.4134064,123.4830933,123.1222458,122.8884048,123.6999054,124.5983353,124.0908508,113.9144974,113.2483902,114.0503616,114.2480774,115.000679,112.8182907,113.6023254,123.8700027,124.4824524,125.8623428,125.9028473,125.0900497,124.1888657,124.7005005,110.0505981,109.3571396,110.3718262,110.8150406,111.3292465,110.3087158,110.4601212,119.5586472,121.6182632,121.1582184,121.4470749,120.4251175,120.5973663,121.2629471,112.3414536,113.7800827,111.6524048,112.6237411,113.4459,112.9788055,111.8549118,122.8790131,123.5791702,122.924408,123.1536102,122.659874,122.5356445,123.4494858,108.3951416,109.3234329,109.8834381,109.5581512,109.1672287,109.1515198,110.0004654,119.6229858,121.0128555,121.8081436,119.4774399,120.4669113,120.6628113,119.9436035,116.028244,115.2882538,115.2793503,115.5105743,114.1532898,116.9806061,115.1803284,124.6406403,124.7330246,124.3431168,122.5791626,124.862114,125.3125076,124.8763962,108.9560165,109.9102173,111.1179886,110.5219498,111.2973557,110.9487686,110.5561676,124.1942062,123.762146,124.1991882,122.0284042,122.6217575,123.5230255,124.6527557
171,101.9057312,101.7812958,102.5569382,102.6080093,102.5291443,101.9048233,102.5179062,112.3839035,111.7242279,111.6161346,113.17099,111.5913544,111.6021271,111.8898621,101.4049835,101.0138168,100.0093842,101.1840363,101.360405,100.3271332,101.5410309,110.3415604,110.0619125,110.7329636,110.1299515,109.3011932,109.8383255,109.6593704,102.6730576,103.4445419,102.1249847,103.272377,101.2819901,102.7172852,103.0075989,112.557579,112.4709549,112.2195282,110.6850967,111.4667206,112.1573334,111.0753784,101.0786743,101.4849091,101.2388763,100.2036972,101.9523163,101.7724915,101.6301041,110.1909637,110.4452057,110.8925629,111.8399124,112.1731796,110.9868698,110.3452606,101.9130325,100.9797592,102.4311295,103.6019287,103.4994354,103.0352554,102.5757675,112.9744034,112.2780762,112.8486176,111.4656601,113.8623047,112.2210312,112.5376663,98.57350159,98.83811188,99.86013794,98.77786255,98.64875031,99.09217834,99.42077637,107.7881241,108.6544647,109.1612091,108.9629059,107.8168716,107.1111526,109.9386063,100.9359818,100.9305649,102.9891891,102.1817703,101.8393173,100.7807846,101.2021027,111.1675873,111.058342,110.4362717,109.8817215,111.8909683,109.6760406,110.8933182,98.00654602,100.0152206,99.11401367,98.83631134,97.17668152,98.18763733,98.49292755,108.0836029,108.1497574,109.9476471,109.8256912,108.9572601,108.1742783,107.9318466,102.8394547,103.2672729,102.9875641,102.8453522,103.8278809,103.4224319,103.1182785,111.7875977,112.050148,111.3706131,112.4401932,111.949585,112.0503464,110.7892838,100.197258,99.66002655,98.99073792,99.09120178,99.90428162,100.0659027,99.82254028,112.1759186,112.2418823,110.4973145,111.070961,110.625473,111.3460922,109.8016739
172,97.70096588,98.08099365,98.49160767,98.28767395,99.26470184,97.99629974,98.53291321,108.2870331,107.3334961,107.7223282,107.7592316,107.5484695,107.0199966,106.9919434,97.11314392,96.13828278,95.6890564,97.79290771,99.04163361,98.8917923,97.67541504,105.5574341,105.7574234,106.2434464,106.8453827,106.5377579,106.1895599,106.6978912,98.96180725,99.13672638,98.85774994,101.1128769,99.6714859,97.3578949,98.36844635,108.8277512,108.9296036,108.0695496,108.5068512,108.3540878,107.9987946,108.4017944,98.04756165,98.47666931,97.87147522,99.18688965,98.19121552,97.67677307,99.00255585,106.2874908,106.7925644,107.305191,107.3136978,108.6616669,107.3259201,107.0340729,99.68399048,98.66670227,99.44456482,98.5933075,98.94211578,97.45534515,99.09992981,108.3594284,108.2647018,107.4675598,108.5397491,108.9682236,107.9857178,108.3142242,95.48400879,95.49200439,95.07775116,95.43375397,95.96537018,95.25196075,96.83071899,104.7058258,105.4470444,104.5214539,103.9315567,104.1573715,104.2511063,104.2066116,97.71325684,98.39441681,98.93154907,97.22265625,97.82475281,97.30474854,97.16200256,106.6843719,105.4462814,106.5870667,106.8929062,107.0519714,108.3686905,106.0799942,95.82472992,94.16190338,93.51049042,93.89055634,94.84374237,95.38589478,94.1859436,105.3164749,106.4244308,105.088028,104.2391663,105.4943695,104.903595,105.9393921,100.6915894,99.24341583,100.9563828,100.6404419,100.2501144,100.4732513,100.4011688,108.5839157,106.9474182,107.7015991,107.896965,108.2746735,108.5925598,108.3314819,96.00779724,95.9570694,95.51264954,96.5753479,96.58306122,97.05886841,95.88134003,106.4112778,108.3486862,106.7257843,107.3154831,107.5377808,108.2938309,107.990387
178,79.43359375,78.79867554,79.31536102,78.96400452,80.0447998,79.70992279,78.96312714,86.73011017,87.87702942,86.6472168,87.15116119,87.75055695,86.74204254,87.3966217,78.3418808,78.63977814,77.46533203,78.69805145,79.1291275,79.97782135,78.86669922,85.48413849,86.2919693,85.27143097,86.25626373,86.15014648,84.83574677,84.90016174,80.10254669,80.39351654,79.24123383,80.89628601,79.06445313,79.56166077,79.59391022,87.07604218,86.95584869,86.50241089,87.31874084,87.16744995,87.12818146,86.79360962,79.99295044,78.60675049,78.84832764,79.2229538,80.17884064,78.19488525,78.86721802,85.67102814,87.92351532,86.71155548,87.19480133,87.13934326,87.39814758,87.62471771,79.82134247,79.71604919,79.83311462,80.14313507,79.49388123,79.55660248,79.19927979,87.25862885,87.29323578,87.64971924,86.63460541,87.46157837,87.68302917,86.2973175,76.73159027,77.33649445,76.69914246,76.87434387,75.90077209,77.21651459,77.93990326,83.65998077,85.12166595,84.57241821,84.57945251,84.45547485,84.7782135,84.14309692,78.61938477,79.51210785,79.13975525,78.83375549,78.51157379,79.42232513,77.5615921,85.61368561,85.61167908,85.85553741,86.07356262,86.25440216,85.60494232,86.47977448,77.4562912,77.01950836,76.37887573,77.12892151,76.73631287,76.7287674,76.53061676,85.70885468,84.4108429,84.77154541,83.66959381,83.76939392,85.06567383,83.97015381,80.66342163,80.84263611,80.92921448,79.92095184,81.67123413,80.33443451,80.55357361,87.94218445,86.79792023,87.55345917,87.83229065,86.5956192,86.11885071,87.11126709,75.95135498,78.10288239,76.9806366,78.44377899,77.30950928,76.07207489,76.7972641,86.58921051,86.99519348,85.57039642,86.22000885,86.09636688,85.99769592,86.00073242
46,239.6904449,240.251236,241.1794891,241.4590912,243.93396,242.420105,242.3210297,266.2614746,263.7510681,264.3768616,267.2852478,266.0236816,265.8548584,264.6272888,242.5836334,242.3047943,242.1638336,243.5515747,245.4965973,246.8630829,243.6478119,266.3799133,267.4291077,267.5024414,265.1026306,266.1340332,265.1758118,265.5548401,244.2804871,244.7609558,243.1105499,245.609375,244.2542725,244.8864136,245.4224091,266.3482056,266.1317749,267.1448364,267.4638367,267.1083374,263.6734619,266.1409912,246.8941803,247.5643158,245.7568817,247.3831024,246.0406494,246.5791779,247.2792206,270.0148926,271.647583,270.3340149,270.1203308,270.662262,268.653595,269.8701172,245.8716431,242.9463501,245.0958862,243.8997498,245.8155975,245.3831177,243.9282379,269.802948,267.9574585,267.851532,268.3303833,268.7842102,268.9662781,266.0982056,238.5375824,238.0117493,240.509491,240.2740326,239.3262177,238.6605988,238.4449005,261.2090149,263.6645508,264.6088257,261.8889465,260.9126282,264.5010986,262.2522583,244.428833,241.0507507,242.2639008,241.8782349,242.4117889,243.2709045,241.2197113,263.4745483,265.5020142,263.5767517,264.7216492,264.2750549,264.3737183,262.4127502,234.9637604,235.0222626,234.7728729,234.5585327,234.0455322,233.9673615,234.3810272,262.9963989,262.7842102,261.0502319,263.6530762,262.5402832,262.258667,261.4037476,247.8666992,246.4977875,250.0478668,247.2693329,245.0148315,244.2425995,246.376358,269.8267517,270.1757202,267.5161438,269.1634216,268.964447,270.2478333,269.3591614,239.4762573,237.1210785,239.1417084,238.5708466,241.2670288,240.5526581,241.1352997,264.4800415,268.1851501,265.7904663,267.2919922,270.0380554,269.5166321,267.8910522
54,458.243927,454.454071,454.9528503,459.0809937,459.8388977,461.2346497,459.7783813,504.6218567,503.6604919,503.9135132,503.5421753,506.3534851,505.2779846,501.4026184,463.7232666,462.7160034,461.3254089,462.2412415,464.5738525,467.6386414,467.8357849,506.8548889,506.6952209,506.2384644,507.2790527,507.461792,507.9311218,505.0900574,466.780426,462.6660767,464.1156616,464.0817566,461.5324402,462.4776001,461.3869934,508.9329529,510.4783325,507.4710388,507.0653687,506.6558838,508.5238342,507.7175598,471.3036804,471.7106323,467.4434814,469.1352234,471.4864502,466.2086487,470.0964661,514.5737915,516.7759399,518.1500244,516.586792,515.4279785,514.2717896,513.3335571,468.2892761,466.9284668,465.4140625,463.9208374,464.6286621,462.5800781,465.4721985,511.4191284,510.7904663,506.1872559,507.528595,507.6532898,509.0618591,508.0791016,454.2365723,455.5794983,450.3489075,450.7330627,450.3952942,454.8716431,452.8708801,496.1030884,496.1653442,496.3253174,497.8705444,497.2063599,498.9154968,496.6781921,459.6952209,460.7257385,460.6016235,458.5014954,462.4248657,457.3657837,457.2524719,501.5090027,501.6905518,502.7394409,504.1561279,499.3767395,503.7103882,499.8532715,447.4125061,443.3863831,448.011322,444.3442688,444.8890991,444.0189514,442.5708923,495.4649658,494.817688,496.3540955,495.3677979,497.0541992,494.1582336,494.9053955,476.5346985,474.2320557,477.2278137,473.0358276,467.4007568,467.6007996,466.991333,514.1906128,514.8322144,511.4653625,515.0465088,515.8522949,510.5154419,513.8010254,454.2096863,455.332489,455.5505066,455.031189,454.2658386,455.1289978,452.9398804,503.2676392,505.5509949,506.8066711,506.9717102,509.848999,508.8526611,509.0843506
48,286.770813,287.8386841,287.2932434,290.0787354,287.1260681,289.1116028,290.2692566,318.8309326,314.2550354,317.2449341,314.0328369,315.4810181,316.208374,316.5378418,292.3844604,291.0885315,289.4115906,289.6113281,292.4873962,293.5905457,291.2468872,317.3505249,318.5240173,317.7976074,317.8582764,319.2785034,319.8604126,319.0275574,290.7878418,288.0427246,289.5988464,291.7513733,293.4825134,291.9185181,293.7375183,317.1012268,321.0360107,320.6556702,318.0566406,318.7002563,318.5364685,320.4722595,295.1734924,295.8232727,292.9010315,292.3562012,294.4160767,295.0537415,295.6106873,324.507843,324.8670044,323.5670471,325.8503113,323.5625305,325.7312317,322.7145386,293.7892761,292.3402405,294.0640564,292.8476563,289.8692322,293.0941772,291.7571411,319.8297424,318.6255493,321.1460571,320.699646,322.6881409,318.6629028,320.0569763,283.8869324,286.5675354,285.3948364,285.887146,286.6285706,284.3745422,287.4441528,313.2467651,315.422821,315.0404358,314.9185791,314.3644409,315.0020142,313.3116455,289.828064,289.8756714,287.6254578,289.1932678,289.3089294,289.2756653,287.6972656,314.4264526,316.0579224,314.9747314,315.5606384,315.6633606,317.5818176,315.5370483,279.3780212,280.167511,280.2098694,280.5632019,280.6629028,280.2123108,278.4803772,314.3400879,313.2939758,311.7896118,310.8946533,311.6750488,313.8298645,314.2917175,299.2852478,296.3890381,298.5410156,297.5300903,292.9309082,294.1932068,295.0878296,321.7835388,322.2944031,323.1670837,323.8786621,322.6760559,319.346405,321.0685425,285.6369629,286.3094482,286.2962646,285.5404053,288.6134644,285.6010132,286.7381897,320.2924805,320.0390015,319.940033,319.8853149,318.6582031,319.0889282,320.6941223
175,88.87649536,88.83917999,88.0734787,88.628479,88.79922485,89.64185333,87.73571777,97.00998688,97.22005463,96.23514557,96.82940674,96.75836182,96.55193329,96.84766388,88.25519562,86.86323547,86.40335083,87.56855011,88.20290375,88.28013611,88.07575989,94.72654724,94.0742569,95.48812866,95.53559113,95.45497131,95.33544159,95.61450195,88.42051697,88.52084351,88.31758881,89.21338654,88.50857544,89.21922302,88.74008179,96.60566711,95.51345062,96.33747864,96.40033722,97.00958252,95.62960815,96.22929382,86.89539337,87.46046448,87.38750458,87.13339996,87.14807892,87.71929932,87.53686523,96.48464966,96.76255035,95.88681793,95.43653107,96.6058197,96.3704834,96.68556976,88.76209259,88.55017853,88.99411011,88.29536438,87.17894745,88.50093079,87.53723145,97.82207489,96.49730682,97.1007843,97.4597702,96.57219696,96.80329895,96.26316833,86.87879944,85.06665802,86.50803375,86.34273529,85.69273376,84.85004425,85.21846771,93.1754837,92.75325012,94.55659485,94.02240753,93.85499573,94.1791687,92.64267731,88.18092346,87.87483215,88.02281952,88.43119812,87.43790436,87.57328796,87.65119171,96.32823944,95.19008636,95.80634308,95.5855484,94.62216949,95.24888611,96.01570892,85.29161072,84.61798859,84.53708649,84.39031219,84.21878815,85.4050293,83.09364319,93.93644714,95.0311203,94.78343964,94.22803497,94.52338409,95.82344055,94.1335907,88.55190277,90.21131134,89.52692413,90.32648468,90.20936584,90.39738464,89.74517059,96.49234009,98.0352478,96.03731537,96.27891541,97.59862518,97.31937408,96.03938293,85.5453949,86.07067108,85.78952026,86.11209106,85.85827637,85.52282715,86.91268921,95.69721985,97.26690674,94.375,94.92290497,96.51528931,96.28987885,97.00909424
180,73.92317963,73.58944702,74.7731781,73.9906311,73.71163177,73.93718719,73.50745392,81.41146851,79.97325897,80.99415588,80.95956421,80.84165192,80.92406464,80.37149811,72.3261261,73.28067017,71.60897064,72.90466309,72.81531525,73.93167114,73.2840271,80.14032745,79.69458008,79.51712799,79.41706848,79.48698425,79.63645935,78.3625412,74.92910004,74.52687836,74.58507538,74.61470795,74.7551651,74.28226471,74.52110291,80.96759033,81.8690567,81.15183258,80.40363312,80.45449829,81.1579361,81.20166016,72.94604492,73.39378357,74.27209473,73.58478546,73.48448944,73.66300964,72.87567902,79.95219421,80.52758789,80.39041901,80.61743927,80.68026733,79.30400848,81.05433655,74.688797,74.03030396,74.1391983,73.65900421,75.45869446,72.98622131,74.1204834,80.81908417,80.63118744,81.17465973,80.65412903,81.01560974,80.66038513,80.42637634,72.03278351,72.16510773,71.92568207,70.59187317,71.91900635,72.34287262,71.93946075,78.44842529,79.28009796,78.19539642,78.21866608,78.37784576,79.07431793,78.23234558,72.97214508,73.3923111,73.26267242,73.6855011,72.37341309,73.80735016,73.1145401,79.47940063,80.121521,79.31171417,79.07429504,80.07821655,80.05496979,78.98203278,71.23368073,70.72003937,70.14630127,71.55261993,70.94223785,71.89157867,70.87464142,77.81915283,78.48896027,78.0981369,79.87140656,78.79579163,77.19859314,78.71817017,74.99765778,74.21060944,73.93280029,74.76461029,75.20185852,74.53616333,74.93984222,80.8787384,81.26052094,80.46618652,80.44701385,80.72440338,80.71562195,81.73352814,72.25090027,72.19721985,72.90995026,72.2841568,70.8291626,71.84985352,71.3833313,81.66417694,81.75727844,80.34849548,79.6832428,80.99673462,80.60658264,80.73020172
187,57.50503922,57.11515427,55.94054794,56.6526413,57.16506577,57.1336174,57.05796814,62.85490036,62.27317429,61.66170502,62.43540573,62.87535095,62.19952393,62.79044724,56.5477562,56.64863968,56.70323181,56.80631638,56.62446976,57.08104706,56.26894379,62.35855865,61.35104752,60.96740723,61.50790787,62.71929169,62.43051147,60.69196701,57.28701019,57.48940277,57.72208023,57.21462631,57.40792847,57.3162384,57.0117569,63.18330765,63.0678978,62.76612091,63.34551239,62.61862946,61.84228897,63.2895813,56.43202972,56.89802933,56.89788055,56.73871994,56.39997482,56.377491,56.01414871,62.1784935,61.9266777,62.9214859,63.00415802,62.94804764,62.68542862,62.41840363,57.4370575,57.39656067,56.80820465,57.66270828,57.5772438,56.97389984,57.51713562,62.11484146,63.45049286,62.31588745,63.11400986,62.26011276,62.65242386,62.87166595,55.87659836,55.16847229,55.54443359,54.75171661,56.01130295,55.70427322,55.63773346,60.47943115,59.9933815,60.91003418,60.99012375,60.3255043,60.5692482,60.20315552,56.08019257,56.17634964,57.38122559,57.16302872,57.37351227,56.8503685,56.44312668,61.44628525,61.6448822,61.55700302,60.8369751,61.48739243,61.22199249,61.44618988,55.03264236,55.48662186,54.83028793,54.84231186,55.37006378,55.1511116,54.22986984,61.11684799,60.99092865,60.64162064,60.96659851,61.28765106,60.93998337,61.16446304,58.52542496,58.68658447,57.78730774,57.29385757,58.16959,57.69437027,57.66348267,63.01007462,61.5640831,62.72325516,62.09643555,61.95978928,62.14645767,62.53451157,54.77228546,55.9919281,55.84291077,55.83897781,55.88988495,55.86139297,55.39823151,62.52958679,62.25421906,61.66563416,62.19894409,61.38850784,62.57460403,62.36418915
184,64.54309082,63.93522644,63.32403564,63.92857361,64.59203339,64.45441437,64.6222229,70.96948242,70.2196579,70.08927155,70.0487442,69.95113373,69.75961304,69.91458893,63.31033325,63.04668808,62.03454971,63.67528534,63.54011536,63.8050499,63.15773773,69.17386627,68.56171417,68.64383698,68.17796326,69.71507263,69.34375,68.21585083,63.96819687,64.6187973,64.22402954,63.73377991,64.70310211,64.0318222,63.93495941,70.10377502,70.19203949,69.70295715,70.19396973,69.85557556,69.3762207,70.07203674,63.28579712,64.06684875,63.49798965,63.67203522,63.55899429,63.80171967,63.05001831,69.53533173,68.98343658,70.57879639,69.70505524,70.12822723,70.70109558,70.11127472,64.42453003,64.12672424,64.43237305,64.39124298,63.80029678,64.0949707,64.63085938,70.77416992,69.09725952,70.46458435,70.3536377,70.40882111,69.85219574,70.50335693,63.06753159,62.15559006,62.66886902,61.6384201,60.5207901,62.70732117,62.47232819,67.75777435,68.11651611,67.82208252,66.75940704,67.59906769,69.33403778,67.60932159,64.34951782,64.45159149,63.42431259,63.61804962,63.89498901,62.97838593,63.23458862,69.84702301,69.58570862,68.49546051,69.57870483,70.39408112,68.57169342,69.96720123,61.43196487,62.15781403,60.85937119,61.17408752,61.75852585,61.77290726,61.92948532,67.60120392,68.21413422,69.18531799,68.39761353,68.9743576,68.41794586,68.12136841,65.03925323,64.8035965,64.39358521,64.76039124,64.8433075,65.43857574,64.15549469,69.54277039,70.40218353,70.0628891,70.42076874,70.07244873,70.52555847,70.41877747,62.4199295,62.21091843,62.21318436,62.52832794,62.81940079,62.29846954,62.56642151,70.09382629,69.42243958,70.17732239,69.30847168,68.80592346,69.00713348,69.43359375
183,67.18016052,66.49577332,65.76070404,66.75320435,67.31410217,66.22413635,66.05476379,73.77592468,72.99958038,72.3370285,72.64177704,72.65159607,72.96482849,73.00312042,66.09616089,65.78886414,65.29246521,65.3923111,65.03535461,65.82683563,65.70453644,70.99349213,73.1955719,72.80118561,71.49743652,71.61611938,71.95656586,71.05557251,66.18251038,65.86325073,66.05083466,66.51268005,66.35748291,66.39867401,66.61306,73.47358704,73.3416214,72.70050812,73.10838318,73.4695816,72.83200073,73.07034302,66.01887512,65.69648743,66.06536102,65.02146912,65.57224274,65.94548035,65.49453735,72.93638611,73.01123047,72.55952454,72.7455368,72.59909821,72.53324127,72.60565948,66.18264008,67.11063385,66.91838074,66.15453339,67.32355499,65.99240875,68.04688263,72.72960663,73.49365997,71.98795319,73.56880951,72.89240265,72.10881805,72.99382782,64.31395721,63.93074799,64.91368103,63.65981674,64.47257233,64.82816315,63.84340668,70.46134186,70.79534149,71.77157593,70.90790558,70.58169556,70.84519196,69.47008514,66.18108368,66.48305511,65.20516968,66.6449585,65.94746399,65.63002777,66.2124939,72.43553162,71.24494171,72.25473785,71.28063965,72.13990784,71.98683167,72.0903244,64.69271088,63.6853714,64.28193665,63.74095535,63.96379471,65.16046906,63.90429306,71.37727356,71.13362122,70.78367615,70.85696411,70.8896637,70.61155701,70.29650879,67.79556274,67.72496796,66.36304474,67.84142303,66.63906097,68.52018738,66.69898224,72.92262268,73.08118439,73.40570831,72.36130524,71.61534119,72.93893433,72.89174652,64.77053833,65.23084259,64.79692078,64.6969223,65.03801727,64.9340744,64.96445465,72.512146,72.40435028,71.56137848,73.60944366,72.28204346,71.78043365,72.36750793
